song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM20-DesBachesWiegenlied,D#5,37,1.0,2,0.5,'a,0,1
DSM20-DesBachesWiegenlied,F#5,39,1.25,0,0.5,'a,0,1
DSM20-DesBachesWiegenlied,D#5,37,1.5,1,0.5,'a,0,1
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,ləs,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'vaχt,0,1
DSM20-DesBachesWiegenlied,G#4,33,2.75,0,0.5,ʃlaf,0,0
DSM20-DesBachesWiegenlied,G#4,33,1.0,2,1.0,'a:ʊs,0,1
DSM20-DesBachesWiegenlied,A4,34,1.5,1,0.5,da:I,0,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,nə,2,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,0.75,'fɾɔ:Y,1,1
DSM20-DesBachesWiegenlied,C#5,36,2.375,0,0.25,'fɾɔ:Y,1,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,də,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,ʃlaf,0,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'a:ʊs,0,1
DSM20-DesBachesWiegenlied,D#5,37,1.5,1,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,C#5,36,1.75,0,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'la:It,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.5,1,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,D5,37,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'fɔl,1,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,mɔnt,1,0
DSM20-DesBachesWiegenlied,D5,37,1.75,0,0.5,mɔnt,1,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,1.5,'ʃta:Ikt,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,0.5,'ne,3,1
DSM20-DesBachesWiegenlied,D5,37,1.25,0,0.5,'ne,3,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,bəl,2,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,bəl,2,0
DSM20-DesBachesWiegenlied,C#5,36,2.0,2,1.0,'va:Içt,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.5,1,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,D5,37,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'fɔl,1,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,mɔnt,1,0
DSM20-DesBachesWiegenlied,D5,37,1.75,0,0.5,mɔnt,1,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,1.5,'ʃta:Ikt,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,0.5,'ne,3,1
DSM20-DesBachesWiegenlied,D5,37,1.25,0,0.5,'ne,3,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,bəl,2,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,bəl,2,0
DSM20-DesBachesWiegenlied,C#5,36,2.0,2,1.0,'va:Içt,0,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,ʊnt,4,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'hI,4,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,məl,2,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,da,0,0
DSM20-DesBachesWiegenlied,G5,40,2.0,2,1.0,'o,3,1
DSM20-DesBachesWiegenlied,E5,38,2.5,1,0.5,bən,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,vi,4,0
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'Ist,4,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,eʁ,3,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,zo,3,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'va:It,0,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,ʊnt,4,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,deʁ,3,0
DSM20-DesBachesWiegenlied,C5,36,1.0,2,1.0,'hI,4,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,məl,2,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,da,0,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,0.5,'o,3,1
DSM20-DesBachesWiegenlied,E5,38,2.25,0,0.5,'o,3,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,bən,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,vi,4,0
DSM20-DesBachesWiegenlied,F#5,39,1.0,2,1.0,'Ist,4,1
DSM20-DesBachesWiegenlied,E5,38,1.5,1,0.5,eʁ,3,0
DSM20-DesBachesWiegenlied,D#5,37,1.75,0,0.5,zo,3,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,2.0,'va:It,0,1
